comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,is_complaint,complaint_category
COMM-202312-000265,ACC0037725,IND22006768,sms,outbound,2023-12-05T15:35:17+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,True,other
COMM-202312-000266,ACC0033956,IND21009341,app_message,inbound,2023-12-07T15:19:26+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,False,
COMM-202312-000267,ACC0072874,IND23000576,email,inbound,2023-12-23 09:10:20,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,positive,False,
COMM-202312-000268,ACC0058408,IND23002538,phone_call,inbound,19/12/2023 13:13,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,negative,True,failed_transaction
COMM-202312-000269,ACC0023762,IND21005707,phone_call,inbound,29/12/2023 16:53,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,neutral,False,
COMM-202312-000270,ACC0000726,IND19012497,social_media,inbound,2023/12/10 21:56:08,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,neutral,False,
COMM-202312-000271,ACC0050343,IND22016042,app_message,inbound,2023-12-01T14:30:16+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,digital_issue
COMM-202312-000272,ACC0069877,IND23018197,app_message,outbound,2023-12-12T07:27:05+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202312-000273,ACC0059886,IND23000795,social_media,inbound,2023/12/30 20:30:58,Kudos to branch staff,The branch team helped me quickly and explained the account options clearly. Please pass on my thanks.,negative,True,staff_behavior
COMM-202312-000274,ACC0040259,IND22004666,social_media,inbound,2023/12/10 08:02:28,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,failed_transaction
COMM-202312-000275,ACC0062603,IND23009574,app_message,inbound,2023-12-26T09:41:35+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,neutral,False,
COMM-202312-000276,ACC0038004,IND22002560,social_media,inbound,2023/12/17 20:58:29,Kudos to branch staff,The branch team helped me quickly and explained the account options clearly. Please pass on my thanks.,neutral,False,
COMM-202312-000277,ACC0066397,IND23026548,app_message,inbound,2023-12-16T07:58:42+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,neutral,False,
COMM-202312-000278,ACC0070514,IND23013841,phone_call,inbound,27/12/2023 12:28,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,neutral,False,
COMM-202312-000279,ACC0048390,IND22020949,sms,outbound,2023-12-17T12:20:54+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,True,service_delay
COMM-202312-000280,ACC0044605,IND22013759,app_message,outbound,2023-12-14T12:46:07+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202312-000281,ACC0013550,IND19012164,sms,outbound,2023-12-14T10:04:38+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,neutral,False,
COMM-202312-000282,ACC0014852,IND19000792,phone_call,inbound,06/12/2023 12:32,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,positive,False,
COMM-202312-000283,ACC0025358,IND21015220,app_message,inbound,2023-12-09T19:08:30+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,failed_transaction
COMM-202312-000284,ACC0048395,IND22007365,branch_visit,inbound,28/12/2023 14:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,neutral,False,
COMM-202312-000285,ACC0029844,IND21011114,app_message,inbound,2023-12-14T19:19:17+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,positive,False,
COMM-202312-000286,ACC0051020,IND22014642,sms,outbound,2023-12-06T15:22:49+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,True,fee_dispute
COMM-202312-000287,ACC0047231,IND22016347,phone_call,inbound,24/12/2023 14:29,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,neutral,False,
COMM-202312-000288,ACC0066683,IND23008257,branch_visit,inbound,24/12/2023 12:50,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,neutral,False,
COMM-202312-000289,ACC0038951,IND22005907,sms,inbound,2023-12-09T18:11:23+02:00,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,negative,False,
COMM-202312-000290,ACC0064666,IND23014313,app_message,inbound,2023-12-17T19:07:40+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,False,
COMM-202312-000291,ACC0071997,IND23014401,app_message,inbound,2023-12-18T23:09:15+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,False,
COMM-202312-000292,ACC0000593,IND19002980,sms,outbound,2023-12-27T10:01:16+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,True,service_delay
COMM-202312-000293,ACC0041227,IND22004084,email,outbound,2023-12-14 17:18:09,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202312-000294,ACC0059909,IND23006645,app_message,inbound,2023-12-06T12:04:14+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,digital_issue
COMM-202312-000295,ACC0072297,IND23001846,branch_visit,inbound,14/12/2023 10:15,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,negative,False,
COMM-202312-000296,ACC0042283,IND22001380,email,outbound,2023-12-27 17:03:06,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202312-000297,ACC0072588,IND23019187,social_media,inbound,2023/12/28 10:03:22,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,positive,False,
COMM-202312-000298,ACC0056271,IND22021481,social_media,inbound,2023/12/20 21:28:42,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,neutral,False,
COMM-202312-000299,ACC0019986,IND20000725,app_message,inbound,2023-12-17T01:16:04+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,neutral,False,
COMM-202312-000300,ACC0064043,IND23019889,app_message,inbound,2023-12-07T14:52:18+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,negative,True,fee_dispute
COMM-202312-000301,ACC0013477,IND19012180,sms,outbound,2023-12-06T18:28:50+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,True,other
COMM-202312-000302,ACC0074218,IND23014056,phone_call,inbound,10/12/2023 17:29,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,False,
COMM-202312-000303,ACC0028624,IND21014884,branch_visit,inbound,16/12/2023 12:50,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,positive,False,
COMM-202312-000304,ACC0035971,IND21003102,app_message,inbound,2023-12-22T17:18:35+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,service_delay
COMM-202312-000305,ACC0068286,IND23003471,phone_call,inbound,12/12/2023 15:29,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,False,
COMM-202312-000306,ACC0020235,IND20000160,phone_call,inbound,04/12/2023 07:31,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,False,
COMM-202312-000307,ACC0028166,IND21005755,sms,outbound,2023-12-30T18:37:17+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202312-000308,ACC0046686,IND22006147,branch_visit,inbound,05/12/2023 15:10,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,neutral,False,
COMM-202312-000309,ACC0077978,IND23003901,app_message,inbound,2023-12-03T19:32:31+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,service_delay
COMM-202312-000310,ACC0035495,IND21017411,sms,outbound,2023-12-31T08:50:54+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,neutral,False,
COMM-202312-000311,ACC0062742,IND23020867,branch_visit,inbound,24/12/2023 14:45,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,positive,False,
COMM-202312-000312,ACC0044863,IND22003235,phone_call,inbound,31/12/2023 09:54,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,fraud_concern
COMM-202312-000313,ACC0038354,IND22008470,app_message,outbound,2023-12-15T21:19:49+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202312-000314,ACC0043250,IND22014356,app_message,inbound,2023-12-18T11:24:54+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,neutral,False,
COMM-202312-000315,ACC0063895,IND23011219,sms,outbound,2023-12-03T14:49:07+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,neutral,False,
COMM-202312-000316,ACC0039692,IND22010948,sms,outbound,2023-12-14T19:52:13+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202312-000317,ACC0059777,IND23008114,branch_visit,inbound,30/12/2023 13:45,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,other
COMM-202312-000318,ACC0047425,IND22018669,app_message,inbound,2023-12-01T17:58:10+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,False,
COMM-202312-000319,ACC0069741,IND23014444,phone_call,inbound,10/12/2023 10:52,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,False,
COMM-202312-000320,ACC0006113,IND19003858,app_message,inbound,2023-12-04T21:22:59+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,service_delay
COMM-202312-000321,ACC0002482,IND19000798,email,inbound,2023-12-10 22:06:54,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,statement_error
COMM-202312-000322,ACC0052142,IND22008869,social_media,inbound,2023/12/27 17:34:27,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,True,fee_dispute
COMM-202312-000323,ACC0043642,IND22000122,sms,outbound,2023-12-17T22:16:41+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,True,digital_issue
COMM-202312-000324,ACC0036948,COM21000142,sms,outbound,2023-12-29T10:16:41+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,positive,False,
COMM-202312-000325,ACC0027031,COM21000300,branch_visit,inbound,24/12/2023 14:20,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,neutral,False,
COMM-202312-000326,ACC0012571,IND19001949,email,inbound,2023-12-22 06:20:44,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,negative,True,service_delay
COMM-202312-000327,ACC0050227,IND22000902,phone_call,inbound,15/12/2023 18:29,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,False,
COMM-202312-000328,ACC0074718,IND23020028,app_message,outbound,2023-12-03T06:51:57+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,False,
COMM-202312-000329,ACC0044846,IND22002219,app_message,outbound,2023-12-04T14:41:32+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202312-000330,ACC0000684,IND19005459,phone_call,inbound,27/12/2023 17:59,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,False,
COMM-202312-000331,ACC0016982,IND19008088,app_message,inbound,2023-12-25T20:47:52+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,neutral,False,
COMM-202312-000332,ACC0054797,IND22020496,branch_visit,inbound,20/12/2023 12:20,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,staff_behavior
COMM-202312-000333,ACC0042194,IND22013388,social_media,inbound,2023/12/12 06:07:43,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202312-000334,ACC0005985,IND19012694,sms,outbound,2023-12-15T10:41:47+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,True,fraud_concern
COMM-202312-000335,ACC0076698,IND23020196,phone_call,inbound,07/12/2023 10:27,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",positive,False,
COMM-202312-000336,ACC0059050,IND23004704,app_message,inbound,2023-12-29T09:25:34+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,failed_transaction
COMM-202312-000337,ACC0043521,IND22004851,email,inbound,2023-12-23 09:31:37,Suggestion for bank app,I have feedback on the app experience and would like the product team to review it.,neutral,False,
COMM-202312-000338,ACC0047520,IND22018186,phone_call,inbound,14/12/2023 17:16,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,False,
COMM-202312-000339,ACC0034767,IND21001784,email,inbound,2023-12-16 16:38:14,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,negative,True,fee_dispute
COMM-202312-000340,ACC0039366,IND22020081,email,inbound,2023-12-29 16:40:50,Suggestion for bank app,I have feedback on the app experience and would like the product team to review it.,neutral,False,
COMM-202312-000341,ACC0028623,IND21012335,branch_visit,inbound,01/12/2023 15:15,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,other
COMM-202312-000342,ACC0015320,IND19003730,social_media,inbound,2023/12/03 06:11:58,Kudos to branch staff,The branch team helped me quickly and explained the account options clearly. Please pass on my thanks.,neutral,False,
COMM-202312-000343,ACC0025195,IND21004998,app_message,inbound,2023-12-04T07:06:01+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,service_delay
COMM-202312-000344,ACC0015763,IND19000944,social_media,inbound,2023/12/26 11:43:33,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,True,fee_dispute
COMM-202312-000345,ACC0015438,IND19005791,app_message,inbound,2023-12-01T07:17:45+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,neutral,False,
COMM-202312-000346,ACC0003553,IND19015836,social_media,inbound,2023/12/07 12:16:46,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202312-000347,ACC0040033,IND22005748,sms,outbound,2023-12-12T12:23:25+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202312-000348,ACC0052607,IND22017414,phone_call,inbound,29/12/2023 17:52,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,False,
COMM-202312-000349,ACC0074352,IND23002004,phone_call,inbound,24/12/2023 12:50,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,incorrect_charge
COMM-202312-000350,ACC0064060,IND23015834,social_media,inbound,2023/12/04 06:32:31,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,neutral,False,
COMM-202312-000351,ACC0049006,IND22018749,app_message,outbound,2023-12-29T21:28:56+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202312-000352,ACC0000717,IND19015259,app_message,inbound,2023-12-12T10:24:44+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,neutral,False,
COMM-202312-000353,ACC0020365,COM20000049,app_message,inbound,2023-12-26T03:07:20+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,negative,True,service_delay
COMM-202312-000354,ACC0016489,IND19020507,branch_visit,inbound,23/12/2023 14:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,neutral,False,
COMM-202312-000355,ACC0060075,IND23004799,branch_visit,inbound,25/12/2023 11:15,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,True,failed_transaction
COMM-202312-000356,ACC0047519,IND22005121,sms,outbound,2023-12-25T10:28:32+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202312-000357,ACC0013464,IND19000732,branch_visit,inbound,28/12/2023 08:05,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,service_delay
COMM-202312-000358,ACC0003918,IND19003745,app_message,inbound,2023-12-08T13:43:48+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202312-000359,ACC0061670,IND23002028,app_message,inbound,2023-12-24T13:12:00+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,neutral,False,
COMM-202312-000360,ACC0036512,IND21012282,branch_visit,inbound,03/12/2023 10:45,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,False,
COMM-202312-000361,ACC0007297,IND19011570,phone_call,inbound,22/12/2023 17:59,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,False,
COMM-202312-000362,ACC0052906,IND22012668,phone_call,inbound,01/12/2023 18:37,Home Loan rate increase question,"Howzit, I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.",negative,True,fee_dispute
